NPI,Total_Payment_USDollars,Interaction,Teaching_Institute
1194985168.0,7946.8,1,0
1194983981.0,120160.34,11,0
1194982983.0,141628.12,50,50
1194982082.0,79240.0,5,0
1194976670.0,174262.68,14,0
1194975177.0,45041.69,12,0
1194973867.0,4491774.12,752,0
1194968529.0,3000.0,1,0
1194967703.0,125146.0,10,0
1194961789.0,18953.34,8,0
1194961763.0,273051.41,11,9
1194958959.0,8535.59,10,0
1194958603.0,82308.39,2,0
1194957159.0,181964.0,1,0
1194956987.0,667188.35,474,0
1194955641.0,229228.25,16,13
1194954578.0,317.0,1,0
1194952523.0,35793.5,4,0
1194949503.0,124815.26,2,0
1194946095.0,15580.0,4,0
1194945691.0,189417.00999999998,19,19
1194944132.0,9841.59,5,0
1194943399.0,30562.68,3,0
1194942219.0,63336.2,25,0
1194940783.0,335985.08999999997,12,1
1194936625.0,29750.0,1,0
1194935494.0,7628.56,7,7
1194934802.0,63481.8,1,0
1194934539.0,273538.91,24,23
1194933556.0,8574.0,1,0
1194932921.0,40691.0,6,0
1194932301.0,59560.8,6,0
1194931568.0,17580.02,1,1
1194930339.0,71122.1,1,0
1194928713.0,61914.1,6,2
1194923458.0,22049.0,1,0
1194923235.0,469539.91,16,16
1194922013.0,28795.42,2,0
1194921718.0,1100.0,1,0
1194920595.0,81797.36,35,0
1194920462.0,1330.0,1,0
1194918631.0,792525.72,3,3
1194917880.0,165061.0,2,2
1194914226.0,357360.83,23,0
1194913806.0,16137.72,6,0
1194913681.0,622233.71,183,0
1194909630.0,254438.52,24,22
1194907527.0,135.0,1,0
1194904474.0,96375.0,4,0
1194903971.0,435002.9,25,0
1194900134.0,6027.2,4,0
1194898882.0,220140.0,2,0
1194894493.0,419821.8,16,0
1194892141.0,110357.85,9,0
1194888958.0,10497.15,16,0
1194888610.0,28553.0,3,0
1194887646.0,57505.53,9,0
1194887034.0,249478.56999999998,11,5
1194885251.0,57947.29,13,3
1194882860.0,14688.39,3,0
1194880583.0,8500.0,2,0
1194875526.0,349921.57,13,0
1194874131.0,6004.0,4,0
1194872986.0,22033.5,1,0
1194872044.0,326817.64,14,10
1194871707.0,253768.62,14,14
1194862300.0,8500.0,3,3
1194861674.0,73835.05,24,8
1194851832.0,178421.03,13,13
1194846964.0,23956.5,14,0
1194846113.0,1048741.81,51,0
1194841452.0,968317.67,110,0
1194839639.0,168288.84,137,0
1194838045.0,112539.4,17,0
1194837476.0,64459.94,33,33
1194836700.0,113884.88,3,0
1194836676.0,5158.099999999999,4,4
1194836049.0,138218.2,40,0
1194835181.0,4000.0,8,0
1194834127.0,49968.95,10,8
1194830463.0,924903.57,47,0
1194830091.0,3225.0,1,1
1194827329.0,33267.0,3,0
1194823559.0,264930.84,229,0
1194818997.0,361.4,1,0
1194817932.0,22200.0,2,0
1194817502.0,142004.94,2,0
1194815290.0,3762.0,1,0
1194815050.0,67452.64,3,0
1194814020.0,29240.0,8,0
1194808063.0,9786.93,14,0
1194808022.0,1000.0,1,0
1194806323.0,1900.0,2,0
1194806190.0,10000.0,1,0
1194805598.0,214123.53,22,1
1194805416.0,43308.73,4,0
1194803189.0,311143.82,111,0
1194801902.0,860778.85,57,36
1194801050.0,123837.97,26,0
1194800912.0,2884.75,1,1
1194800052.0,3201537.6,59,0
1194795104.0,10982.0,12,12
1194794602.0,41763.17,4,1
1194794438.0,784435.8,16,0
1194793950.0,534444.98,21,0
1194793877.0,24266.89,4,0
1194793810.0,435075.0,39,0
1194793430.0,21335.8,2,0
1194793331.0,124327.9,18,0
1194793042.0,413820.21,194,0
1194792663.0,3585.0,2,0
1194792291.0,27137.99,14,0
1194792119.0,989.62,1,0
1194788943.0,10887.5,1,1
1194787861.0,30098.64,4,0
1194787838.0,12500.0,1,0
1194787176.0,3357.27,5,0
1194786947.0,62779.61,4,0
1194784231.0,3380.0,2,0
1194783712.0,70710.94,4,0
1194782508.0,45704.52,9,0
1194781856.0,139252.06,12,7
1194781674.0,119642.0,8,4
1194781377.0,2830.0,3,3
1194779850.0,25000.0,7,0
1194779801.0,32049.0,3,3
1194777946.0,3900.0,1,0
1194777060.0,4802.0,6,0
1194776286.0,48.5,1,0
1194775916.0,94657.41,13,0
1194774448.0,94.76,1,0
1194773564.0,245211.79,5,5
1194772574.0,8500.0,1,0
1194772475.0,43397.4,10,10
1194771931.0,919565.9,20,0
1194771329.0,3685.0,1,0
1194770339.0,338026.06,19,0
1194769836.0,1023586.48,84,0
1194769687.0,7938.48,1,0
1194769141.0,84020.04,255,0
1194769091.0,93859.58,2,2
1194768614.0,432748.39,77,0
1194767061.0,500153.28,132,0
1194766279.0,955667.13,105,8
1194765677.0,171565.0,3,0
1194765388.0,762759.86,71,0
1194765248.0,83016.0,11,0
1194763482.0,576229.5,1,1
1194763409.0,192705.01,49,0
1194763177.0,27152.6,2,0
1194762799.0,39730.57,4,4
1194762427.0,300775.87,106,0
1194762377.0,60970.0,24,7
1194761882.0,1269.0,1,0
1194761833.0,2160.0,2,0
1194760918.0,90052.65,3,0
1194760876.0,234520.0,21,21
1194760298.0,476682.5,6,0
1194760066.0,81515.0,30,0
1194758805.0,292229.42,37,33
1194757393.0,12713.0,9,0
1194756981.0,120351.27,87,0
1194756049.0,68146.24,85,0
1194754788.0,192123.81,6,0
1194754572.0,14393.49,2,0
1194753665.0,939111.35,48,0
1194753186.0,196472.31,28,0
1194752931.0,34061.19,4,0
1194750810.0,4322.7,1,0
1194746172.0,600.0,2,0
1194746131.0,113633.63,8,0
1194745612.0,262.5,1,0
1194744839.0,5270.4,3,1
1194743906.0,215975.13,34,0
1194743658.0,59000.0,1,0
1194741405.0,34767.0,2,2
1194741322.0,58513.0,14,0
1194740381.0,1453405.38,55,0
1194739995.0,166991.65,16,0
1194735019.0,3960.0,1,1
1194734962.0,185638.5,1,0
1194734640.0,2210.62,5,0
1194734301.0,217654.0,25,0
1194733428.0,357819.23,45,0
1194730648.0,23863.71,3,0
1194730606.0,1438925.46,66,66
1194729822.0,162541.25,3,1
1194729053.0,637.5,3,3
1194728600.0,3964443.85,183,0
1194726281.0,58736.759999999995,4,0
1194725184.0,71604.0,4,0
1194724674.0,48.96,3,0
1194724484.0,4511.0,1,0
1194722462.0,284506.16,4,2
1194722397.0,3780.0,5,0
1194721696.0,358962.11,52,0
1194721498.0,96.2,1,0
1194721407.0,12808.2,9,9
1194721191.0,11700.0,1,0
1194720870.0,8125.0,1,0
1194719104.0,773661.2,52,0
1194718668.0,5171.82,5,0
1194717371.0,4624.3,7,0
1194717363.0,12290.4,1,0
1194717348.0,45954.67,20,0
1194717306.0,48121.0,5,0
1194717116.0,227468.41,13,0
1194716514.0,5589.5,3,3
1194715839.0,9503.22,10,0
1194715649.0,660759.39,22,0
1194714139.0,210826.31,12,0
1194713529.0,84493.5,4,0
1194713495.0,235665.65,20,6
1194712273.0,800.0,1,0
1194712208.0,396493.6,1,0
1194711622.0,64019.780000000006,3,0
1194710657.0,6826.88,2,0
1194710574.0,3012.6,1,0
1194710517.0,68602.46,26,0
1194709840.0,172700.3,36,0
1194709576.0,17871.04,32,0
1194709444.0,36625.8,97,97
1194709188.0,3384.0,1,0
1194708131.0,32241.04,10,0
1194707406.0,921309.67,212,0
1194706531.0,407253.67,93,0
1194706416.0,109244.3,1,0
1194706242.0,18344.84,8,0
1194705301.0,17731.0,7,0
1194704965.0,127262.40999999999,6,0
1194704486.0,24448.44,10,0
1194704106.0,444.0,1,0
1194704064.0,474615.42,20,20
1194703793.0,121318.53,53,0
1194703637.0,16285.150000000001,2,0
1194702779.0,19200.0,1,1
1194701938.0,101876.14,9,0
1194700534.0,65945.24,14,0
1194288688.0,23112.71,93,0
1194266304.0,113549.18,3,1
1194257741.0,2978.1,1,1
1194250704.0,308060.21,18,0
1194249565.0,29696.0,4,4
1194196410.0,319452.74,1,1
1194189423.0,10000.0,1,0
1194188458.0,36533.8,5,5
1194179010.0,92137.05,6,0
1194176354.0,102964.86,4,3
1194169987.0,130007.29,11,0
1194169755.0,6945.0,6,6
1194168955.0,2353904.2,20,0
1194168906.0,6000.0,1,1
1194161760.0,17230.0,10,10
1194161406.0,36884.23,1,0
1194145300.0,32917.91,2,0
1194144758.0,13000.0,2,0
1194130054.0,91268.95,13,13
1194121053.0,16567.2,5,0
1194111807.0,4312.0,3,3
1194110585.0,118818.48000000001,13,13
1194106724.0,57357.96,5,5
1194106625.0,107428.52,22,0
1194105981.0,18500.0,1,0
1194090571.0,164685.25,8,7
1194086918.0,1708.0,3,0
1194083675.0,179575.1,67,0
1194083154.0,169337.8,1,0
1194081539.0,11647.390000000001,5,0
1194080382.0,275.4,1,1
1194056010.0,8300.0,2,2
1194055699.0,9191.2,1,0
1194046821.0,72500.93,3,3
1194046656.0,45569.05,9,6
1194042895.0,24862.46,13,13
1194040436.0,8000.0,1,1
1194035667.0,56181.08,1,0
1194023259.0,24066.94,8,6
1194019075.0,87318.17,18,0
1194016428.0,680402.1,5,2
1194015826.0,185065.56,1,1
1194014605.0,38180.18,4,0
1194013607.0,27140.96,5,0
1194011106.0,2002.53,15,0
1184999336.0,2109368.52,296,4
1184996829.0,263838.62,21,0
1184990871.0,244982.65,28,0
1184987166.0,609978.12,18,16
1184986051.0,41788.0,13,0
1184984619.0,6292.33,1,0
1184984049.0,39626.35,2,2
1184983306.0,5122.04,7,0
1184980864.0,3973263.2,6,6
1184980252.0,2215.0,1,0
1184974156.0,7097.0,3,0
1184967218.0,20307.0,6,0
1184952954.0,110798.13,17,13
1184950479.0,40148.16,12,0
1184950404.0,66062.5,2,0
1184949570.0,1516200.81,32,0
1184949182.0,15392.56,1,1
1184943730.0,249683.18,7,0
1184942013.0,7061.37,2,0
1184936437.0,70566.58,3,1
1184933996.0,506.56,1,0
1184933608.0,24030.0,6,0
1184930430.0,555.0,1,1
1184930018.0,3274.36,3,0
1184923898.0,11985.0,7,0
1184920944.0,7847.26,2,0
1184919524.0,17845.1,2,0
1184917544.0,339565.13,4,0
1184913659.0,13208.84,3,0
1184913568.0,43647.31,8,0
1184913501.0,66567.0,12,5
1184910044.0,3500.0,1,0
1184902884.0,169149.54,18,0
1184899460.0,22107.89,13,10
1184890980.0,417633.57,84,0
1184889057.0,27575.0,3,0
1184885683.0,31200.24,13,0
1184885600.0,178349.25,5,5
1184885162.0,25756.89,43,34
1184884975.0,28303.88,11,11
1184884090.0,57768.76,3,0
1184883217.0,17015.0,1,1
1184882904.0,6698.0,3,0
1184882714.0,25256.05,8,0
1184882136.0,10810.6,2,0
1184880908.0,10250.0,2,0
1184877151.0,8747.0,1,1
1184872525.0,7304.0,1,0
1184869950.0,3000.0,1,0
1184866758.0,21728.27,15,0
1184866584.0,930895.62,287,0
1184864845.0,1500.0,1,0
1184864621.0,1000.0,1,0
1184861718.0,2574.55,6,0
1184861502.0,5231.71,2,0
1184861270.0,112980.54000000001,17,1
1184859993.0,65558.7,1,0
1184859530.0,10814.23,3,0
1184859175.0,58278.85,4,3
1184856916.0,44526.16,13,0
1184855751.0,67703.5,21,20
1184853814.0,8580.0,1,0
1184853533.0,570237.76,60,0
1184852808.0,21968.92,164,0
1184852089.0,23013.879999999997,2,0
1184849630.0,98320.0,18,0
1184847469.0,4801.26,7,0
1184847055.0,1200.0,1,0
1184845307.0,136046.09,15,1
1184842957.0,436.4,3,0
1184841603.0,1353.9,2,0
1184840712.0,475093.4,49,0
1184840688.0,1085.29,1,0
1184840514.0,21660.24,16,0
1184834624.0,26476.0,8,0
1184833584.0,107000.73999999999,4,4
1184832271.0,4017.7,21,21
1184831984.0,55800.0,1,1
1184827248.0,8000.0,3,0
1184827230.0,196976.93,23,0
1184827107.0,112562.35,20,0
1184823643.0,7501.01,62,62
1184822850.0,32227.91,6,0
1184822280.0,298695.77,39,24
1184821928.0,2172853.02,303,0
1184820557.0,8500.0,1,1
1184820201.0,4936.0,4,0
1184817959.0,1904183.22,56,1
1184817686.0,21847.0,14,14
1184816332.0,426375.18,8,3
1184816316.0,26360.55,6,6
1184816159.0,693365.62,46,0
1184814493.0,8495.07,2,0
1184814287.0,6215.0,5,0
1184811549.0,198134.34999999998,3,3
1184809873.0,157880.44,9,0
1184806663.0,288148.33,45,0
1184800732.0,103036.0,30,0
1184798589.0,7000.64,4,0
1184798001.0,138203.07,80,0
1184796401.0,5360.16,2,2
1184795270.0,79882.58,31,0
1184794414.0,29229.36,6,0
1184792632.0,143900.74,13,9
1184792624.0,36126.03,31,30
1184792608.0,76133.84,5,1
1184789943.0,155882.55,11,0
1184788432.0,1653888.85,126,2
1184787186.0,9388.75,1,1
1184784977.0,10021.880000000001,6,4
1184784001.0,40250.0,3,3
1184780330.0,13903.369999999999,21,0
1184779969.0,19470.8,2,0
1184779027.0,33652.79,4,0
1184776510.0,243173.96,11,10
1184772972.0,3600.0,1,0
1184771909.0,19282.0,1,0
1184770380.0,65579.34,5,2
1184765257.0,3763.0,1,0
1184761389.0,276691.7,11,0
1184761173.0,98000.0,2,2
1184753246.0,993261.23,14,0
1184748030.0,118838.18,15,0
1184747024.0,694110.0,5,0
1184745739.0,274427.06,16,16
1184743338.0,198241.86,1,1
1184742645.0,28414.0,1,0
1184742140.0,10417.0,2,2
1184741498.0,2712.5,3,3
1184739641.0,25868.0,5,5
1184739336.0,4125.0,1,0
1184737090.0,33250.0,4,0
1184732976.0,19838.0,6,0
1184727687.0,47040.96,2,2
1184726986.0,59328.75,18,0
1184725111.0,19370.2,2,1
1184720948.0,1366.0,1,0
1184719908.0,22710.36,1,1
1184718496.0,235778.57,29,0
1184717183.0,672287.85,22,0
1184716763.0,24115.7,8,8
1184715435.0,1129617.38,48,0
1184714768.0,26638.0,2,0
1184714669.0,107525.37999999999,2,2
1184713984.0,68146.36,12,12
1184711251.0,101477.5,1,0
1184710477.0,2579487.38,59,1
1184709263.0,365297.47000000003,36,0
1184707234.0,450177.89,9,0
1184706913.0,357330.84,105,0
1184706749.0,40478.0,1,0
1184704447.0,55277.73,2,0
1184703373.0,191577.0,3,0
1184700080.0,1600.0,1,0
1184699001.0,58581.0,7,0
1184698946.0,449575.0,5,0
1184698466.0,1823.23,1,0
1184698060.0,6514.06,1,1
1184697625.0,367350.88,6,0
1184697443.0,10672.0,11,0
1184697278.0,2268190.88,69,55
1184695132.0,388800.0,7,3
1184694770.0,337230.42000000004,139,0
1184693947.0,85426.7,8,0
1184693244.0,26977.25,6,1
1184693145.0,49599.95,3,1
1184692691.0,4560.0,5,0
1184692154.0,34200.0,10,0
1184690489.0,6568.4400000000005,5,0
1184689093.0,35940.51,6,6
1184688756.0,7658.99,5,5
1184688087.0,4455.98,1,0
1184687493.0,13125.0,2,0
1184687196.0,23904.8,16,0
1184684714.0,12900.0,1,0
1184683708.0,4590.0,2,2
1184683435.0,27626.96,6,0
1184683195.0,10426.0,5,0
1184682882.0,353949.9,6,4
1184681009.0,170765.84,124,124
1184680860.0,91830.55,20,20
1184679920.0,4165.0,2,0
1184679664.0,91665.0,28,0
1184679441.0,390665.52,12,0
1184679136.0,175051.11,1,0
1184678757.0,388933.62,11,0
1184678724.0,600.0,3,0
1184678583.0,700799.17,21,0
1184677841.0,198622.62,67,0
1184674053.0,71969.88,3,3
1184673303.0,56276.8,38,33
1184673253.0,160719.78,16,0
1184672859.0,4535.0,1,0
1184672602.0,4136.5,2,0
1184672594.0,41985.0,6,0
1184670994.0,92657.0,9,0
1184670952.0,659595.28,13,13
1184669798.0,3435.0,4,0
1184668618.0,280089.52,127,0
1184667628.0,8172.0,5,0
1184662629.0,2230.0,1,0
1184661837.0,90959.85,3,2
1184660912.0,135126.24,12,0
1184659823.0,1558.12,1,1
1184658718.0,236789.75,25,0
1184656852.0,1093380.64,73,0
1184656746.0,343661.73,32,32
1184656209.0,73992.0,2,0
1184655516.0,415248.12,15,0
1184653644.0,20954.71,1,1
1184653511.0,2923.71,2,0
1184650954.0,78453.53,6,0
1184647935.0,56159.0,33,0
1184645285.0,34742.0,23,0
1184644700.0,12375.0,2,2
1184642910.0,49049.63,11,0
1184642548.0,522999.98,6,0
1184642050.0,347976.82,72,0
1184641169.0,10540.0,2,0
1184640484.0,76251.8,2,2
1184640310.0,75153.15,2,0
1184638520.0,53912.68,27,0
1184638439.0,4300.0,1,1
1184636029.0,165336.44,45,0
1184635344.0,64075.02,15,0
1184634826.0,30640.0,3,0
1184633059.0,140787.37,51,0
1184629180.0,12409.0,4,0
1184628794.0,11028.0,9,0
1184627663.0,1310229.7,380,1
1184626384.0,182736.73,18,0
1184626053.0,5000.0,1,0
1184625204.0,1848.0,3,1
1184624363.0,32898.1,2,0
1184624082.0,128272.0,2,0
1184622250.0,275413.36,4,0
1184620866.0,880098.53,193,0
1184619512.0,80303.88,10,1
1184618852.0,1819316.79,157,0
1184618266.0,272627.5,10,0
1184617938.0,187968.67,73,0
1184617573.0,144869.4,47,0
1184616336.0,5100.0,1,1
1184616088.0,376835.93,58,0
1184615700.0,400.0,4,2
1184614992.0,14097.8,13,0
1184612368.0,42588.75,7,0
1184612269.0,1320.0,7,5
1184608176.0,815233.58,9,9
1184607236.0,301541.12,52,8
1184605537.0,315108.9,3,1
1184605206.0,304971.71,68,0
1184604183.0,3990.0,4,0
1184604118.0,2160910.92,690,0
1184603979.0,121947.06999999999,11,0
1184603318.0,2200.0,1,0
1184600264.0,2957.0,1,0
1184295206.0,15089.2,3,0
1184282816.0,44460.0,1,0
1184216756.0,20000.0,1,0
1184165888.0,34939.23,24,0
1184160517.0,23625.0,1,0
1184158248.0,40400.0,2,0
1184153496.0,25028.0,3,3
1184141012.0,23728.74,3,0
1184131104.0,37021.0,18,0
1184128902.0,2765.85,5,3
1184098667.0,277277.68,53,16
1184085649.0,45066.0,13,0
1184069627.0,1012402.7000000001,58,0
1184068959.0,11915.5,1,1
1184064073.0,242020.50999999998,12,0
1184060816.0,2400.0,2,2
1184060618.0,1536.85,1,0
1184060329.0,13000.0,1,1
1184051203.0,743642.48,9,9
1184044927.0,6491.0,1,1
1184044570.0,250215.25,14,13
1184044398.0,141521.0,8,8
1184044380.0,21101.0,8,0
1184043176.0,5500.0,1,0
1184042301.0,12740.0,1,0
1184039067.0,2000.0,1,0
1184030439.0,2140.0,3,0
1184019051.0,15904.6,9,0
1184018426.0,18550.0,2,0
1184014763.0,16092.68,9,9
1184011348.0,490.38,1,0
1184009763.0,22400.0,4,0
1184004806.0,46360.01,1,0
1184004061.0,62573.0,5,0
1184001984.0,313151.24,41,40
1184001729.0,96886.6,1,0
1174998843.0,1000.0,1,0
1174975965.0,930402.47,3,0
1174973275.0,34900.0,1,1
1174972426.0,56058.0,5,0
1174969257.0,57956.55,9,9
1174967442.0,214674.88999999998,10,4
1174966337.0,557293.74,22,21
1174962146.0,85580.0,9,0
1174943518.0,318777.03,6,6
1174943369.0,699.95,1,0
1174942148.0,149476.0,4,0
1174941991.0,54673.0,1,1
1174939623.0,1935.44,1,0
1174936835.0,34966.34,11,0
1174936165.0,2584704.04,5,0
1174927594.0,6297.6,5,0
1174926190.0,5019.75,3,0
1174920953.0,295567.15,7,0
1174919054.0,47080.1,8,3
1174917371.0,731.54,1,0
1174914543.0,2278348.37,18,10
1174907984.0,356561.72,27,20
1174899793.0,3350.0,2,2
1174899702.0,99108.84,22,0
1174899066.0,22008.12,4,4
1174894919.0,7350.0,1,0
1174888085.0,58803.0,1,0
1174887699.0,30684.940000000002,18,17
1174880496.0,11300.0,3,3
1174872253.0,41673.0,2,0
1174866941.0,109777.81,18,0
1174866016.0,1988512.01,37,1
1174858583.0,16260.0,5,0
1174857817.0,3113.0,1,0
1174849566.0,258143.18000000002,6,0
1174848279.0,428205.39,46,46
1174847941.0,15021.7,2,0
1174847669.0,36750.0,1,1
1174846158.0,334255.75,86,85
1174843726.0,198332.16,36,0
1174843403.0,306275.17,31,0
1174842462.0,618570.3,226,222
1174841035.0,20755.05,2,0
1174836928.0,44704.39,4,4
1174836209.0,88854.28,8,0
1174834576.0,78209.52,3,1
1174826531.0,346801.14,22,0
1174822951.0,16604.09,7,7
1174821177.0,58842.0,1,1
1174819353.0,455307.65,45,0
1174818181.0,1682505.54,7,7
1174816045.0,192177.68,27,26
1174815708.0,81541.23,11,0
1174812044.0,25562.0,2,0
1174812010.0,216038.16,11,11
1174811962.0,7315.0,1,1
1174802755.0,3350.0,2,0
1174797468.0,788.0,1,0
1174797344.0,3232427.82,31,11
1174797260.0,11033.7,3,3
1174795157.0,88093.53,19,6
1174794309.0,4492960.74,28,25
1174789796.0,56884.9,1,0
1174788681.0,31506.83,52,47
1174788103.0,750.0,1,0
1174787576.0,18315.96,2,0
1174787428.0,17380.0,1,0
1174787352.0,81527.63,22,22
1174786636.0,200048.24,4,4
1174786594.0,19058.47,2,0
1174785802.0,26050.0,1,0
1174784870.0,291293.4,5,0
1174783674.0,4914.0,3,0
1174783336.0,90423.11,39,0
1174783237.0,242985.93000000002,6,0
1174782783.0,19680.0,5,5
1174782551.0,41891.56,20,0
1174781017.0,35430.75,2,0
1174780126.0,132680.1,45,0
1174777395.0,41180.0,3,3
1174776868.0,13428.79,1,0
1174772982.0,948532.67,64,0
1174766851.0,120293.0,1,0
1174765754.0,97424.71,204,0
1174759039.0,126596.41,1,0
1174758262.0,74000.0,2,0
1174757827.0,1357.5,2,0
1174753537.0,46849.36,16,0
1174752828.0,33027.259999999995,3,2
1174752372.0,1744.19,2,0
1174751218.0,5461.16,5,0
1174748743.0,60021.28,13,2
1174745731.0,144783.66,9,0
1174742415.0,24713.16,2,0
1174742043.0,1947251.02,139,0
1174741656.0,20000.0,2,2
1174740344.0,57483.0,18,18
1174738009.0,950.0,1,0
1174736912.0,35134.03,12,12
1174735526.0,23251.059999999998,3,3
1174735070.0,354108.39,77,2
1174732804.0,43500.0,1,0
1174730113.0,122632.92,13,11
1174728612.0,2456127.72,65,0
1174727101.0,8625.0,4,4
1174726384.0,301290.46,45,19
1174725683.0,18780.0,2,0
1174723720.0,5295.0,1,0
1174723159.0,267679.6,13,13
1174722292.0,23990.0,2,0
1174719850.0,102341.22,1,0
1174718456.0,13579.9,5,0
1174718134.0,414502.49,13,0
1174715809.0,85000.0,3,0
1174715593.0,27024.13,11,11
1174710578.0,100362.2,5,0
1174708135.0,4425.0,1,0
1174704183.0,3601.02,2,0
1174700652.0,53478.43,16,0
1174700256.0,78168.36,6,0
1174695571.0,3305.24,1,1
1174692701.0,146168.82,32,32
1174692412.0,9675.0,1,0
1174691695.0,618277.58,29,29
1174689723.0,12973.0,5,0
1174687248.0,9331.75,2,2
1174686364.0,1356641.53,165,0
1174682736.0,875.0,2,0
1174682090.0,323586.73,381,0
1174679807.0,187708.16,8,0
1174676753.0,30214.41,10,10
1174669683.0,99042.25,1,1
1174667109.0,36965.04,6,0
1174665822.0,1016462.58,508,55
1174665020.0,675.0,1,0
1174662977.0,7317.5,5,5
1174658272.0,252449.0,12,0
1174647507.0,316022.73,4,0
1174647036.0,50581.0,1,1
1174643167.0,82373.48,7,0
1174637300.0,6836.0,1,1
1174630503.0,9076033.93,4,4
1174629448.0,226779.68,27,0
1174629257.0,6450.0,1,1
1174626683.0,4230.0,4,4
1174626402.0,111.33,1,0
1174626063.0,600813.74,59,25
1174623060.0,11766.9,5,5
1174621031.0,480762.13,21,0
1174620496.0,138292.83,23,0
1174619100.0,600.0,2,0
1174618987.0,161043.34,15,1
1174618375.0,1466865.64,508,0
1174617070.0,15315.0,5,0
1174616619.0,644842.43,13,0
1174614804.0,51842.59,2,1
1174613772.0,71516.0,5,0
1174613319.0,12270.0,2,0
1174613079.0,31181.04,15,0
1174609358.0,79910.0,75,0
1174608053.0,26115.64,111,0
1174607899.0,64075.02,1,0
1174605646.0,372941.91,16,0
1174605117.0,15690.84,1,1
1174604706.0,2471.0,1,0
1174604292.0,576.33,4,4
1174603138.0,425727.63,67,44
1174600514.0,24302.14,1,1
1174599930.0,250000.0,3,3
1174597629.0,1042093.43,37,0
1174597546.0,975051.45,49,0
1174597454.0,4550.0,1,0
1174596951.0,216261.75,18,0
1174596142.0,104356.55,34,0
1174596076.0,1585026.2,1,0
1174595862.0,250.0,1,1
1174595300.0,7245.97,6,0
1174594527.0,2946.66,2,0
1174592794.0,500138.9,38,0
1174592448.0,222970.17,59,56
1174590962.0,2283.0,2,0
1174589824.0,152138.84,78,78
1174589642.0,1668876.43,70,0
1174589469.0,58678.2,22,0
1174588354.0,147251.33,32,0
1174587331.0,23887.05,51,0
1174587208.0,135490.65,2,2
1174585145.0,26089.0,1,0
1174585053.0,13636.0,3,0
1174584593.0,18127.54,2,0
1174584361.0,21000.0,4,4
1174582951.0,172987.8,23,22
1174581771.0,257704.0,4,0
1174581250.0,805831.84,12,0
1174580583.0,2743.0,1,0
1174579148.0,39307.68,6,3
1174578413.0,696530.76,268,0
1174578215.0,7072.86,1,0
1174577704.0,17259.0,1,0
1174577449.0,125428.01,26,19
1174576938.0,17880.0,1,0
1174576714.0,14388.73,1,0
1174576219.0,5424.0,3,0
1174574586.0,2072.0,1,0
1174573786.0,7650.0,2,0
1174570402.0,94148.45,6,2
1174570154.0,45080.0,1,0
1174569362.0,3563367.29,325,183
1174569354.0,121870.91,5,0
1174567721.0,70746.0,22,0
1174567580.0,1421.86,2,2
1174567382.0,23787.2,11,0
1174566731.0,7826.7,2,2
1174566699.0,4900.0,1,0
1174565899.0,394566.04,55,0
1174565469.0,17640.0,1,0
1174565089.0,32185.739999999998,3,0
1174564231.0,262884.68,20,0
1174563985.0,40905.65,1,0
1174563688.0,731660.39,67,0
1174563431.0,6001.5,9,0
1174563365.0,10163.79,1,0
1174562714.0,1208.0,1,0
1174562565.0,204629.55000000002,2,0
1174561989.0,352.19,3,3
1174561674.0,20214.82,7,7
1174560247.0,1685.84,2,0
1174559512.0,41894.0,1,0
1174558126.0,45303.45,5,0
1174556062.0,381960.45,3,3
1174554851.0,29418.07,4,4
1174554539.0,456429.88,19,0
1174554364.0,163011.63,17,0
1174553580.0,34764.0,11,0
1174552004.0,251038.1,35,35
1174550701.0,500361.25,30,0
1174549760.0,621.56,1,0
1174548903.0,262359.04000000004,53,0
1174547798.0,106101.6,24,0
1174546568.0,907286.66,118,0
1174545693.0,959.83,1,0
1174545461.0,266643.54,40,0
1174545453.0,179634.36,19,0
1174544332.0,24285.21,10,0
1174543805.0,90493.88,4,0
1174542252.0,52045.3,1,0
1174540751.0,3997.5,3,0
1174540611.0,394535.62,12,0
1174540538.0,259124.55,4,3
1174539936.0,48402.96,6,0
